;N�  EXPEDIENTE;FECHA;HORA;CALLE;N�MERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOL�GICO;TIPO VEH�CULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*;Unnamed: 13;Country;City;FixedAddress;FullAddress;latitude;longitude
463;2019S026315;14/07/2019;12:45;PASEO. FERNAN NU�EZ;1;RETIRO;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 15 A 17 A�OS;Mujer;7.0;;Spain;Madrid;PASEO FERNAN NU�EZ;PASEO FERNAN NU�EZ Madrid Spain;40.41519;-3.67982
464;2019S026301;14/07/2019;9:40;CALL. MARTINEZ DE LA RIVA / CALL. CACHERO;-;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;;;Spain;Madrid;CALLE MARTINEZ DE LA RIVA;CALLE MARTINEZ DE LA RIVA Madrid Spain;40.39269;-3.66591
465;2019S026355;15/07/2019;18:50;CALL. O'DONNELL;18;RETIRO;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;5.0;;Spain;Madrid;CALLE O'DONNELL;CALLE O'DONNELL Madrid Spain;40.42149;-3.67458
466;2019S026337;15/07/2019;16:35;CALL. HERMANOS CARPI / AVDA. PE�A PRIETA;-;PUENTE DE VALLECAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;2.0;;Spain;Madrid;CALLE HERMANOS CARPI;CALLE HERMANOS CARPI Madrid Spain;40.40121;-3.66628
467;2019S026510;16/07/2019;18:45;CALL. ARGANZUELA;16;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;2.0;;Spain;Madrid;CALLE ARGANZUELA;CALLE ARGANZUELA Madrid Spain;40.40769;-3.70964
468;2019S026571;17/07/2019;22:00;CALL. GRAN VIA / CALL. CLAVEL;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;;;Spain;Madrid;CALLE GRAN VIA;CALLE GRAN VIA Madrid Spain;40.42069;-3.70659
469;2019S027484;17/07/2019;20:10;PQUE. MADRID RIO, +00300E;-;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;;Spain;Madrid;PARQUE MADRID RIO, +00300E;PARQUE MADRID RIO, +00300E Madrid Spain;40.42028045654297;-3.7057700157165527
470;2019S027484;17/07/2019;20:10;PQUE. MADRID RIO, +00300E;-;LATINA;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 0 A 5 A�OS;Hombre;7.0;;Spain;Madrid;PARQUE MADRID RIO, +00300E;PARQUE MADRID RIO, +00300E Madrid Spain;40.42028045654297;-3.7057700157165527
471;2019S026582;17/07/2019;18:45;PASEO. DELICIAS;59;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;PASEO DELICIAS;PASEO DELICIAS Madrid Spain;40.39567;-3.69458
472;2019S026471;17/07/2019;11:43;AVDA. ALBUFERA / CALL. JOSE PAULETE;-;PUENTE DE VALLECAS;Colisi�n lateral;Despejado;Bicicleta;Conductor;MAYOR DE 74 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA ALBUFERA;AVENIDA ALBUFERA Madrid Spain;40.39447;-3.66191
473;2019S026995;17/07/2019;10:00;PASEO. CASTELLANA;170;CHAMART�N;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;;;Spain;Madrid;PASEO CASTELLANA;PASEO CASTELLANA Madrid Spain;40.45315;-3.69057
474;2019S026665;18/07/2019;21:00;CALL. MARQUES DE URQUIJO / CALL. FERRAZ;-;MONCLOA-ARAVACA;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;7.0;;Spain;Madrid;CALLE MARQUES DE URQUIJO;CALLE MARQUES DE URQUIJO Madrid Spain;40.42974;-3.71897
475;2019S026663;18/07/2019;18:45;CUSTA. VEGA;3;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;6.0;;Spain;Madrid;CUESTA VEGA;CUESTA VEGA Madrid Spain;40.14236068725586;-3.1295199394226074
476;2019S026666;18/07/2019;18:10;CALLE GOYA CON CALLE GENERAL PARDI�AS;-;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;CALLE GOYA CON CALLE GENERAL PARDI�AS;CALLE GOYA CON CALLE GENERAL PARDI�AS Madrid Spain;40.42493;-3.67864
477;2019S026745;20/07/2019;14:35;FRENTE FAROLA N� 6;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;FRENTE FAROLA N� 6;FRENTE FAROLA N� 6 Madrid Spain;40.3532235;-3.6853558
478;2019S026739;20/07/2019;14:16;CARABANCHEL BAJO FAROLA 10;-;CARABANCHEL;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;7.0;;Spain;Madrid;CARABANCHEL BAJO FAROLA 10;CARABANCHEL BAJO FAROLA 10 Madrid Spain;40.37439;-3.74765
479;2019S026840;21/07/2019;22:15;CALL. DOCTOR ESQUERDO;64;RETIRO;Ca�da;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;2.0;;Spain;Madrid;CALLE DOCTOR ESQUERDO;CALLE DOCTOR ESQUERDO Madrid Spain;40.41034;-3.66997
480;2019S026865;21/07/2019;20:53;CALL. FUENCARRAL;16;CENTRO;Atropello a persona;LLuvia intensa;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;14.0;;Spain;Madrid;CALLE FUENCARRAL;CALLE FUENCARRAL Madrid Spain;40.42617;-3.70122
481;2019S026865;21/07/2019;20:53;CALL. FUENCARRAL;16;CENTRO;Atropello a persona;LLuvia intensa;Bicicleta;Peat�n;DE 50 A 54 A�OS;Mujer;;;Spain;Madrid;CALLE FUENCARRAL;CALLE FUENCARRAL Madrid Spain;40.42617;-3.70122
482;2019S026808;21/07/2019;12:10;CALL. PUERTO DE PORZUNA / CALL. CABEZA MESADA;-;VILLA DE VALLECAS;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Mujer;7.0;;Spain;Madrid;CALLE PUERTO DE PORZUNA;CALLE PUERTO DE PORZUNA Madrid Spain;40.37282;-3.62508
483;2019S026886;22/07/2019;19:30;PASEO. RECOLETOS;13;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;1.0;;Spain;Madrid;PASEO RECOLETOS;PASEO RECOLETOS Madrid Spain;40.42207;-3.69144
484;2019S026885;22/07/2019;19:00;CUSTA. VEGA;1;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;2.0;;Spain;Madrid;CUESTA VEGA;CUESTA VEGA Madrid Spain;40.14236068725586;-3.1295199394226074
485;2019S026841;22/07/2019;8:30;CALL. NAVARRA / CALL. PAMPLONA;-;TETU�N;Ca�da;Nublado;Bicicleta;Conductor;DE 21 A 24 A�OS;Mujer;7.0;;Spain;Madrid;CALLE NAVARRA;CALLE NAVARRA Madrid Spain;40.45362;-3.70443
486;2019S026842;22/07/2019;8:15;CALL. MANCHA;1;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;;;Spain;Madrid;CALLE MANCHA;CALLE MANCHA Madrid Spain;40.38086;-3.66966
487;2019S026963;23/07/2019;20:45;GTA. EMILIO CASTELAR;0;SALAMANCA;Ca�da;Lluvia d�bil;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;1.0;;Spain;Madrid;GLORIETA EMILIO CASTELAR;GLORIETA EMILIO CASTELAR Madrid Spain;40.42028045654297;-3.7057700157165527
488;2019S027011;23/07/2019;19:50;PLAZA. MORERAS;1;MONCLOA-ARAVACA;Ca�da;LLuvia intensa;Bicicleta;Conductor;DE 35 A 39 A�OS;Mujer;1.0;;Spain;Madrid;PLAZA MORERAS;PLAZA MORERAS Madrid Spain;40.42497;-3.73333
489;2019S026924;23/07/2019;13:10;PASEO. CASTELLANA;86;CHAMART�N;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;5.0;;Spain;Madrid;PASEO CASTELLANA;PASEO CASTELLANA Madrid Spain;40.45315;-3.69057
490;2019S027052;24/07/2019;22:40;GTA. ATOCHA-REINA SOFIA;-;CENTRO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;1.0;;Spain;Madrid;GLORIETA ATOCHA-REINA SOFIA;GLORIETA ATOCHA-REINA SOFIA Madrid Spain;40.42028045654297;-3.7057700157165527
491;2019S027071;25/07/2019;11:05;EN CARRIL BICI;-;SAN BLAS-CANILLEJAS;Ca�da;Despejado;Bicicleta;Conductor;DE 65 A 69 A�OS;Hombre;;;Spain;Madrid;EN CARRIL BICI;EN CARRIL BICI Madrid Spain;40.42028045654297;-3.7057700157165527
492;2019S027182;26/07/2019;21:45;CALL. AZUCENAS;6;TETU�N;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;2.0;;Spain;Madrid;CALLE AZUCENAS;CALLE AZUCENAS Madrid Spain;40.46402;-3.70091
493;2019S027325;26/07/2019;12:35;AVDA. DEMOCRACIA / AUTOV. A-3;-;VIC�LVARO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;14.0;;Spain;Madrid;AVENIDA DEMOCRACIA;AVENIDA DEMOCRACIA Madrid Spain;40.38526;-3.62419
494;2019S027141;26/07/2019;11:50;PASEO. CASTELLANA;43;CHAMBER�;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;6.0;;Spain;Madrid;PASEO CASTELLANA;PASEO CASTELLANA Madrid Spain;40.45315;-3.69057
495;2019S027278;27/07/2019;17:31;CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;-;RETIRO;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;1.0;;Spain;Madrid;CALLE ALFONSO XII;CALLE ALFONSO XII Madrid Spain;40.41562;-3.68901
496;2019S027303;28/07/2019;12:40;CALL. ALFONSO XII / CALL. CASADO DEL ALISAL;-;RETIRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;;;Spain;Madrid;CALLE ALFONSO XII;CALLE ALFONSO XII Madrid Spain;40.41562;-3.68901
497;2019S027369;29/07/2019;13:15;CALL. MANZANARES / CALL. LINNEO;-;ARGANZUELA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;CALLE MANZANARES;CALLE MANZANARES Madrid Spain;40.41285;-3.71928
498;2019S027425;30/07/2019;23:05;CUESTA DE LA VEGA;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Mujer;7.0;;Spain;Madrid;CUESTA DE LA VEGA;CUESTA DE LA VEGA Madrid Spain;40.42028045654297;-3.7057700157165527
499;2019S027477;30/07/2019;20:40;AVDA. MEDITERRANEO / AUTOV. A-3;-;VILLA DE VALLECAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA MEDITERRANEO;AVENIDA MEDITERRANEO Madrid Spain;40.4071;-3.67418
500;2019S027422;30/07/2019;20:40;CALL. DOCTOR ESQUERDO;9;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;1.0;;Spain;Madrid;CALLE DOCTOR ESQUERDO;CALLE DOCTOR ESQUERDO Madrid Spain;40.41034;-3.66997
501;2019S027418;30/07/2019;19:05;CALL. SANTA MARIA LA REAL DE NIEVA;9;ARGANZUELA;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;1.0;;Spain;Madrid;CALLE SANTA MARIA LA REAL DE NIEVA;CALLE SANTA MARIA LA REAL DE NIEVA Madrid Spain;40.40609;-3.71837
502;2019S027418;30/07/2019;19:05;CALL. SANTA MARIA LA REAL DE NIEVA;9;ARGANZUELA;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;14.0;;Spain;Madrid;CALLE SANTA MARIA LA REAL DE NIEVA;CALLE SANTA MARIA LA REAL DE NIEVA Madrid Spain;40.40609;-3.71837
503;2019S027371;30/07/2019;8:15;AVDA. SUR DEL AEROPUERTO DE BARAJAS / AUTOV. M-22;-;BARAJAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;2.0;;Spain;Madrid;AVENIDA SUR DEL AEROPUERTO DE BARAJAS;AVENIDA SUR DEL AEROPUERTO DE BARAJAS Madrid Spain;40.45229;-3.55906
504;2019S027541;31/07/2019;22:00;CALL. GENOVA / CALL. ZURBANO;-;CHAMBER�;Alcance;;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;;;Spain;Madrid;CALLE GENOVA;CALLE GENOVA Madrid Spain;40.42647;-3.69337
505;2019S027521;31/07/2019;10:15;PASEO. SANTA MARIA DE LA CABEZA / CALL. FRAY LUIS DE LEON;-;ARGANZUELA;Ca�da;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;7.0;;Spain;Madrid;PASEO SANTA MARIA DE LA CABEZA;PASEO SANTA MARIA DE LA CABEZA Madrid Spain;40.39793;-3.70201
506;2019S027558;01/08/2019;19:45;CMNO. POZO DEL TIO RAIMUNDO;25;VILLA DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;CAMINO POZO DEL TIO RAIMUNDO;CAMINO POZO DEL TIO RAIMUNDO Madrid Spain;40.37159;-3.64794
507;2019S027511;01/08/2019;9:47;CALL. UNANIMIDAD / CALL. TERTULIA;-;VILLAVERDE;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;7.0;;Spain;Madrid;CALLE UNANIMIDAD;CALLE UNANIMIDAD Madrid Spain;40.36151;-3.68675
508;2019S027608;02/08/2019;15:50;CALL. VIA LIMITE / CALL. ALCOLEA;-;TETU�N;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;2.0;;Spain;Madrid;CALLE VIA LIMITE;CALLE VIA LIMITE Madrid Spain;40.47355;-3.69508
509;2019S027599;02/08/2019;11:35;CALL. MEJIA LEQUERICA / CALL. SAGASTA;-;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Mujer;1.0;;Spain;Madrid;CALLE MEJIA LEQUERICA;CALLE MEJIA LEQUERICA Madrid Spain;40.42697;-3.69861
510;2019S027568;02/08/2019;3:01;CALL. SEGOVIA;43;ARGANZUELA;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;5.0;;Spain;Madrid;CALLE SEGOVIA;CALLE SEGOVIA Madrid Spain;40.41389;-3.71493
511;2019S027642;03/08/2019;3:30;CUSTA. VEGA;3;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;;;Spain;Madrid;CUESTA VEGA;CUESTA VEGA Madrid Spain;40.14236068725586;-3.1295199394226074
512;2019S027795;05/08/2019;22:00;CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;66;LATINA;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;3.0;;Spain;Madrid;CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN Madrid Spain;40.40037;-3.7469
513;2019S027855;05/08/2019;20:15;AVDA. AVIACION / CTRA. BARRIO DE LA FORTUNA;-;LATINA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;2.0;;Spain;Madrid;AVENIDA AVIACION;AVENIDA AVIACION Madrid Spain;40.37354;-3.76827
514;2019S027834;05/08/2019;16:33;CALL. LOPEZ DE HOYOS;100;CHAMART�N;Ca�da;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;;Spain;Madrid;CALLE LOPEZ DE HOYOS;CALLE LOPEZ DE HOYOS Madrid Spain;40.44636;-3.67069
515;2019S027815;05/08/2019;12:35;CALL. CLAUDIO MOYANO;1;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Mujer;6.0;;Spain;Madrid;CALLE CLAUDIO MOYANO;CALLE CLAUDIO MOYANO Madrid Spain;40.40961;-3.69045
516;2019S027815;05/08/2019;12:35;CALL. CLAUDIO MOYANO;1;RETIRO;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Hombre;6.0;;Spain;Madrid;CALLE CLAUDIO MOYANO;CALLE CLAUDIO MOYANO Madrid Spain;40.40961;-3.69045
517;2019S027825;06/08/2019;11:30;CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES;-;VILLAVERDE;Ca�da;Despejado;Bicicleta;Conductor;DE 70 A 74 A�OS;Hombre;5.0;;Spain;Madrid;CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES;CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES Madrid Spain;39.0;-3.367000102996826
518;2019S027813;06/08/2019;7:04;PASEO. PRADO / CALL. ALCALA;-;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;;;Spain;Madrid;PASEO PRADO;PASEO PRADO Madrid Spain;40.41429;-3.69406
519;2019S027887;07/08/2019;8:02;CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;-;BARAJAS;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;CALLE FRANCISCO UMBRAL;CALLE FRANCISCO UMBRAL Madrid Spain;40.47908;-3.6257
520;2019S027955;07/08/2019;3:30;CALL. MARAVEDI;12;CARABANCHEL;Ca�da;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;1.0;;Spain;Madrid;CALLE MARAVEDI;CALLE MARAVEDI Madrid Spain;40.36408;-3.74835
521;2019S027992;08/08/2019;22:25;CALL. ARROYO DE LA MEDIA LEGUA;43;MORATALAZ;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;3.0;;Spain;Madrid;CALLE ARROYO DE LA MEDIA LEGUA;CALLE ARROYO DE LA MEDIA LEGUA Madrid Spain;40.4123550000053;-3.6539550000182
522;2019S028042;08/08/2019;21:30;AVDA. HOSPITALIDAD;3;LATINA;Ca�da;Despejado;Bicicleta;Conductor;MAYOR DE 74 A�OS;Hombre;2.0;;Spain;Madrid;AVENIDA HOSPITALIDAD;AVENIDA HOSPITALIDAD Madrid Spain;40.36149;-3.77161
523;2019S027988;08/08/2019;19:10;CALL. LADERA DE LOS ALMENDROS / CALL. RAYA;-;VIC�LVARO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;CALLE LADERA DE LOS ALMENDROS;CALLE LADERA DE LOS ALMENDROS Madrid Spain;40.39739;-3.62551
524;2019S028005;08/08/2019;11:10;CTRA. COLMENAR VIEJO;0;CHAMART�N;Ca�da;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;6.0;;Spain;Madrid;CARRETERA COLMENAR VIEJO;CARRETERA COLMENAR VIEJO Madrid Spain;40.48782;-3.69356
525;2019S028044;09/08/2019;16:25;CALL. SANTA ESCOLASTICA, 1 (POSTERIOR APARCAMIENTO;-;VILLAVERDE;Ca�da;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;6.0;;Spain;Madrid;CALLE SANTA ESCOLASTICA, 1 (POSTERIOR APARCAMIENTO;CALLE SANTA ESCOLASTICA, 1 (POSTERIOR APARCAMIENTO Madrid Spain;40.36256;-3.69966
526;2019S028132;10/08/2019;12:15;CALL. ISABEL COLBRAND / CALL. PALAS DE REY;-;FUENCARRAL-EL PARDO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;CALLE ISABEL COLBRAND;CALLE ISABEL COLBRAND Madrid Spain;40.51163;-3.67456
527;2019S028487;14/08/2019;18:40;ANILLO VERDE CICLISTA, PKM 32;-;CARABANCHEL;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Mujer;1.0;;Spain;Madrid;ANILLO VERDE CICLISTA, PKM 32;ANILLO VERDE CICLISTA, PKM 32 Madrid Spain;40.4666;-3.62723
528;2019S028354;15/08/2019;17:05;GLORIETA SOBRE M-40;-;SAN BLAS-CANILLEJAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;2.0;;Spain;Madrid;GLORIETA SOBRE M-40;GLORIETA SOBRE M-40 Madrid Spain;40.42028045654297;-3.7057700157165527
529;2019S028337;15/08/2019;13:05;CALLE ALCALA 149;-;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;;;Spain;Madrid;CALLE ALCALA 149;CALLE ALCALA 149 Madrid Spain;40.42458;-3.67654
530;2019S028644;16/08/2019;21:02;AVDA. MANZANARES / CALL. SAN GRACIANO;-;USERA;Ca�da;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Mujer;1.0;;Spain;Madrid;AVENIDA MANZANARES;AVENIDA MANZANARES Madrid Spain;40.39219;-3.70152
531;2019S028541;19/08/2019;18:35;CALL. VELAZQUEZ;69;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;7.0;;Spain;Madrid;CALLE VELAZQUEZ;CALLE VELAZQUEZ Madrid Spain;40.42515;-3.6841
532;2019S028515;19/08/2019;13:15;CALL. ARROYO BELINCOSO;9;MORATALAZ;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;CALLE ARROYO BELINCOSO;CALLE ARROYO BELINCOSO Madrid Spain;40.41032;-3.65248
533;2019S028640;20/08/2019;21:40;CMNO. ROBLEDAL;2;MONCLOA-ARAVACA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;14.0;;Spain;Madrid;CAMINO ROBLEDAL;CAMINO ROBLEDAL Madrid Spain;40.41507;-3.74589
534;2019S028640;20/08/2019;21:40;CMNO. ROBLEDAL;2;MONCLOA-ARAVACA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;5.0;;Spain;Madrid;CAMINO ROBLEDAL;CAMINO ROBLEDAL Madrid Spain;40.41507;-3.74589
535;2019S028597;20/08/2019;18:32;PASEO. REPUBLICA DE CUBA;6;RETIRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;5.0;;Spain;Madrid;PASEO REPUBLICA DE CUBA;PASEO REPUBLICA DE CUBA Madrid Spain;21.610517501831055;-78.96027374267578
536;2019S028597;20/08/2019;18:32;PASEO. REPUBLICA DE CUBA;6;RETIRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 6 A 9 A�OS;Hombre;14.0;;Spain;Madrid;PASEO REPUBLICA DE CUBA;PASEO REPUBLICA DE CUBA Madrid Spain;21.610517501831055;-78.96027374267578
537;2019S028647;21/08/2019;19:45;CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;-;SALAMANCA;Colisi�n lateral;;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;;;Spain;Madrid;CALLE PRINCIPE DE VERGARA;CALLE PRINCIPE DE VERGARA Madrid Spain;40.44303;-3.67851
538;2019S028869;21/08/2019;13:20;CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;-;USERA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;;;Spain;Madrid;CALLE MARCELO USERA;CALLE MARCELO USERA Madrid Spain;40.3856;-3.70806
539;2019S028686;22/08/2019;14:50;AVDA. PE�A PRIETA / CALL. MENDIVIL;-;PUENTE DE VALLECAS;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;6.0;;Spain;Madrid;AVENIDA PE�A PRIETA;AVENIDA PE�A PRIETA Madrid Spain;40.40146;-3.66531
540;2019S028666;22/08/2019;6:10;CALL. BRAVO MURILLO / CALL. VIRIATO;-;CHAMBER�;Otro;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;6.0;;Spain;Madrid;CALLE BRAVO MURILLO;CALLE BRAVO MURILLO Madrid Spain;40.46279;-3.69711
541;2019S028861;23/08/2019;13:30;AVDA. POBLADOS / AUTOV. A-42;-;USERA;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;2.0;;Spain;Madrid;AVENIDA POBLADOS;AVENIDA POBLADOS Madrid Spain;40.3734;-3.73087
542;2019S028835;24/08/2019;20:10;CTRA. ZARZON;6;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;6.0;;Spain;Madrid;CARRETERA ZARZON;CARRETERA ZARZON Madrid Spain;40.41102;-3.75801
543;2019S028835;24/08/2019;20:10;CTRA. ZARZON;6;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 6 A 9 A�OS;Hombre;14.0;;Spain;Madrid;CARRETERA ZARZON;CARRETERA ZARZON Madrid Spain;40.41102;-3.75801
544;2019S028878;25/08/2019;20:40;PASEO. ERMITA DEL SANTO;80;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 6 A 9 A�OS;Hombre;14.0;;Spain;Madrid;PASEO ERMITA DEL SANTO;PASEO ERMITA DEL SANTO Madrid Spain;40.40804;-3.72402
545;2019S028878;25/08/2019;20:40;PASEO. ERMITA DEL SANTO;80;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 50 A 54 A�OS;Mujer;6.0;;Spain;Madrid;PASEO ERMITA DEL SANTO;PASEO ERMITA DEL SANTO Madrid Spain;40.40804;-3.72402
546;2019S028881;25/08/2019;19:10;CALL. SERRANO;30;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;CALLE SERRANO;CALLE SERRANO Madrid Spain;40.42478;-3.68797
547;2019S028932;26/08/2019;15:30;PASEO. CAMOENS Y VALERO;2;MONCLOA-ARAVACA;Choque contra obst�culo fijo;Nublado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;6.0;;Spain;Madrid;PASEO CAMOENS Y VALERO;PASEO CAMOENS Y VALERO Madrid Spain;40.43098;-3.72565
548;2019S029547;27/08/2019;21:45;CALL. ATOCHA / PLAZA. EMPERADOR CARLOS V;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;5.0;;Spain;Madrid;CALLE ATOCHA;CALLE ATOCHA Madrid Spain;40.41065;-3.69571
